118.37	3.47277 	-0.468192 	41.683 	0.0206782 	-0.0706479 	0.0131614 	
118.375	3.48015 	-0.466732 	41.6753 	0.0207137 	-0.0713491 	0.0131512 	
118.38	3.4875 	-0.464265 	41.6637 	0.0207461 	-0.0719039 	0.0132604 	
118.385	3.49831 	-0.461017 	41.6498 	0.0207671 	-0.0725877 	0.013329 	
118.39	3.50792 	-0.456981 	41.634 	0.0208865 	-0.0732413 	0.0132403 	
118.395	3.51881 	-0.454303 	41.6067 	0.0209623 	-0.0739869 	0.0131984 	
118.4	3.527 	-0.452283 	41.5715 	0.0210207 	-0.0747948 	0.0130184 	
118.405	3.53712 	-0.450838 	41.5345 	0.0211674 	-0.0757597 	0.0128995 	
118.41	3.54999 	-0.448191 	41.495 	0.0213692 	-0.0768381 	0.012803 	
118.415	3.56307 	-0.446546 	41.4533 	0.0215162 	-0.0779055 	0.0127242 	
118.42	3.5837 	-0.442353 	41.3998 	0.0217323 	-0.0793021 	0.012667 	
118.425	3.60416 	-0.438074 	41.3432 	0.0219945 	-0.0807076 	0.0126222 	
118.43	3.62381 	-0.431738 	41.278 	0.0221932 	-0.0820544 	0.0125876 	
118.435	3.63956 	-0.42726 	41.2115 	0.0225734 	-0.0831693 	0.0125557 	
118.44	3.6528 	-0.420225 	41.1427 	0.0228564 	-0.0841203 	0.0125288 	
118.445	3.66211 	-0.413394 	41.0721 	0.0231996 	-0.0850404 	0.0125076 	
118.45	3.67186 	-0.406717 	40.9901 	0.0236818 	-0.085811 	0.0124878 	
118.455	3.67965 	-0.398203 	40.9051 	0.024052 	-0.086468 	0.0124712 	
118.46	3.6879 	-0.386911 	40.8116 	0.0243681 	-0.0870291 	0.0124571 	
118.465	3.69272 	-0.376622 	40.7268 	0.024638 	-0.0875084 	0.0124452 	
118.47	3.6953 	-0.36658 	40.6465 	0.0249701 	-0.0880255 	0.0124367 	
118.475	3.6977 	-0.358438 	40.5749 	0.0252335 	-0.0884458 	0.0124291 	
118.48	3.6979 	-0.349895 	40.5049 	0.0256739 	-0.0886015 	0.0124167 	
118.485	3.69474 	-0.339981 	40.4174 	0.0262289 	-0.0883623 	0.0123966 	
118.49	3.68572 	-0.328737 	40.3337 	0.0266721 	-0.0878179 	0.0125204 	
118.495	3.66713 	-0.314759 	40.2404 	0.0271752 	-0.0867038 	0.0127297 	
118.5	3.64324 	-0.300249 	40.1558 	0.0277057 	-0.0851681 	0.0128655 	
118.505	3.60217 	-0.286488 	40.0708 	0.0282732 	-0.0828496 	0.0131066 	
118.51	3.55072 	-0.271266 	39.9913 	0.0288696 	-0.0799464 	0.0134103 	
118.515	3.46039 	-0.252755 	39.9058 	0.0296485 	-0.0747639 	0.0138751 	
118.52	3.35157 	-0.23042 	39.817 	0.0306475 	-0.0683052 	0.0144625 	
118.525	3.19916 	-0.199328 	39.7156 	0.0317576 	-0.059117 	0.0152671 	
118.53	3.04436 	-0.167683 	39.6202 	0.0329181 	-0.0497983 	0.0161284 	
118.535	2.88683 	-0.136315 	39.5269 	0.0341257 	-0.0402057 	0.0169157 	
118.54	2.75028 	-0.112178 	39.4501 	0.0351165 	-0.0320059 	0.0177069 	
118.545	2.63728 	-0.0930606 	39.3846 	0.0358525 	-0.0251879 	0.018358 	
118.55	2.54065 	-0.0762645 	39.3336 	0.0363948 	-0.019446 	0.0189162 	
118.555	2.44791 	-0.0582496 	39.2841 	0.036905 	-0.0136809 	0.0195218 	
118.56	2.35538 	-0.0380062 	39.2378 	0.0374691 	-0.00798149 	0.0201395 	
118.565	2.25696 	-0.0196293 	39.1895 	0.0381767 	-0.00184128 	0.0206078 	
118.57	2.1619 	-0.00248522 	39.1354 	0.0389721 	0.00415725 	0.0211377 	
118.575	2.07872 	0.00998061 	39.0823 	0.0396087 	0.00927941 	0.0214127 	
118.58	2.01073 	0.0224687 	39.029 	0.0401455 	0.013404 	0.0216823 	
118.585	1.95603 	0.0326363 	38.9805 	0.0404986 	0.01687 	0.0220625 	
118.59	1.91062 	0.042845 	38.9301 	0.0409232 	0.0197422 	0.0223584 	
118.595	1.8718 	0.05455 	38.8791 	0.0412669 	0.0222201 	0.0227587 	
118.6	1.83542 	0.0671709 	38.8226 	0.0417759 	0.024539 	0.0230647 	
118.605	1.80013 	0.0790986 	38.7723 	0.0422757 	0.026581 	0.0233238 	
118.61	1.76603 	0.0905114 	38.7156 	0.0426936 	0.0287237 	0.023536 	
118.615	1.73655 	0.101643 	38.665 	0.0429466 	0.0305783 	0.0237171 	
118.62	1.71379 	0.112409 	38.6179 	0.0432968 	0.0324521 	0.023864 	
118.625	1.69262 	0.123094 	38.5786 	0.0435735 	0.0339908 	0.0239907 	
118.63	1.67171 	0.131974 	38.545 	0.0438099 	0.035305 	0.0240984 	
118.635	1.65487 	0.139548 	38.5163 	0.044012 	0.0364276 	0.02419 	
118.64	1.6408 	0.146025 	38.4918 	0.0442926 	0.0374881 	0.0242648 	
118.645	1.62907 	0.151457 	38.4659 	0.0445109 	0.0383737 	0.0243288 	
118.65	1.61935 	0.156019 	38.4398 	0.0445959 	0.0392379 	0.0243816 	
118.655	1.61139 	0.159947 	38.4185 	0.0445871 	0.0400625 	0.024425 	
118.66	1.60326 	0.165215 	38.4052 	0.0446 	0.0407454 	0.024462 	
118.665	1.5971 	0.172943 	38.3977 	0.0447128 	0.041221 	0.0244948 	
118.67	1.59217 	0.178947 	38.3953 	0.0447891 	0.0416487 	0.024522 	
118.675	1.59001 	0.182374 	38.3972 	0.0449621 	0.0421156 	0.0245418 	
118.68	1.58816 	0.185753 	38.4027 	0.0451964 	0.042596 	0.0245558 	
118.685	1.58351 	0.189052 	38.4213 	0.0453813 	0.0431955 	0.0245633 	
118.69	1.57529 	0.190416 	38.4442 	0.0455442 	0.0438754 	0.0245657 	
118.695	1.56452 	0.194084 	38.4765 	0.0456883 	0.044624 	0.0245636 	
118.7	1.55503 	0.198902 	38.516 	0.0458164 	0.0454312 	0.0245577 	
118.705	1.5459 	0.204613 	38.5566 	0.0459307 	0.0462885 	0.0245487 	
118.71	1.53688 	0.207403 	38.5894 	0.0458225 	0.0471913 	0.0243905 	
118.715	1.52794 	0.205052 	38.6225 	0.0452491 	0.048037 	0.0241389 	
118.72	1.51913 	0.202364 	38.6497 	0.0444442 	0.0487484 	0.0239563 	
118.725	1.51396 	0.198724 	38.6779 	0.043213 	0.0493751 	0.0239527 	
118.73	1.51298 	0.195963 	38.706 	0.041969 	0.0498106 	0.023924 	
118.735	1.51536 	0.197215 	38.7387 	0.0407601 	0.0502077 	0.0239001 	
118.74	1.51357 	0.198108 	38.7844 	0.0397753 	0.050755 	0.0238745 	
118.745	1.50945 	0.195707 	38.8345 	0.0390408 	0.0512825 	0.0238503 	
118.75	1.50341 	0.191313 	38.8942 	0.0384042 	0.0521317 	0.0238207 	
118.755	1.49575 	0.188576 	38.956 	0.0377564 	0.0528815 	0.0237957 	
118.76	1.49202 	0.188283 	39.0256 	0.0372234 	0.0535006 	0.0237746 	
118.765	1.49231 	0.191326 	39.0958 	0.0367683 	0.0540293 	0.0237564 	
118.77	1.49394 	0.195314 	39.1725 	0.0365829 	0.0542655 	0.0237436 	
118.775	1.49864 	0.198413 	39.244 	0.0363842 	0.05451 	0.0237321 	
118.78	1.5003 	0.196177 	39.318 	0.0361129 	0.0548266 	0.0237207 	
118.785	1.50043 	0.193644 	39.3832 	0.0359014 	0.0550757 	0.0237112 	
118.79	1.49763 	0.19222 	39.4528 	0.0355174 	0.0555038 	0.0237002 	
118.795	1.49612 	0.191242 	39.524 	0.0352298 	0.0558267 	0.0236913 	
118.8	1.49331 	0.189185 	39.6067 	0.0349916 	0.0563151 	0.0238271 	
118.805	1.48964 	0.186392 	39.6922 	0.0346851 	0.0567978 	0.0239132 	
118.81	1.49041 	0.177819 	39.7911 	0.0344374 	0.0569793 	0.0239917 	
118.815	1.49569 	0.170195 	39.8844 	0.0342196 	0.0569632 	0.0239144 	
118.82	1.50964 	0.163792 	39.966 	0.0339078 	0.0562587 	0.0237461 	
118.825	1.53342 	0.157949 	40.0346 	0.033541 	0.0550727 	0.0236456 	
118.83	1.55626 	0.154731 	40.098 	0.0332407 	0.053786 	0.0235657 	
118.835	1.57996 	0.149956 	40.1612 	0.0328727 	0.0524591 	0.0235036 	
118.84	1.60094 	0.144731 	40.228 	0.0325811 	0.0513876 	0.023449 	
118.845	1.62204 	0.1375 	40.3068 	0.0320134 	0.0503735 	0.0232595 	
118.85	1.64438 	0.123368 	40.3842 	0.0312746 	0.0494314 	0.0231313 	
118.855	1.67081 	0.100735 	40.4573 	0.0292272 	0.0482662 	0.0228952 	
118.86	1.69832 	0.0732627 	40.523 	0.026402 	0.0470717 	0.0227378 	
118.865	1.72859 	0.035823 	40.5733 	0.0218378 	0.0456523 	0.0226328 	
118.87	1.75942 	-0.0035348 	40.6224 	0.0169488 	0.0443632 	0.0225544 	
118.875	1.78921 	-0.047317 	40.6685 	0.0114857 	0.0430268 	0.0225048 	
118.88	1.81872 	-0.0874546 	40.7167 	0.00671458 	0.0419508 	0.0224619 	
118.885	1.84269 	-0.124099 	40.761 	0.00262101 	0.0411372 	0.0224231 	
118.89	1.85963 	-0.154418 	40.8077 	-0.000748837 	0.0405193 	0.0222388 	
118.895	1.86607 	-0.178062 	40.8605 	-0.00374524 	0.0402859 	0.0219572 	
118.9	1.86611 	-0.201798 	40.9127 	-0.00627316 	0.040443 	0.0217378 	
118.905	1.86052 	-0.22411 	40.985 	-0.00873232 	0.0410298 	0.0216914 	
118.91	1.85179 	-0.243814 	41.0608 	-0.0107615 	0.0418434 	0.0216147 	
118.915	1.8469 	-0.262005 	41.1314 	-0.012394 	0.0423507 	0.0217004 	
118.92	1.84936 	-0.270358 	41.1945 	-0.0136129 	0.0423767 	0.0216031 	
118.925	1.85698 	-0.272096 	41.2472 	-0.0146033 	0.0419575 	0.0215586 	
118.93	1.87245 	-0.268374 	41.2872 	-0.0153775 	0.0411776 	0.0215291 	
118.935	1.88692 	-0.263124 	41.3222 	-0.0160626 	0.0404066 	0.0215063 	
118.94	1.90555 	-0.252443 	41.3569 	-0.0164406 	0.0395808 	0.0217848 	
118.945	1.92521 	-0.239511 	41.3903 	-0.016601 	0.0387016 	0.021966 	
118.95	1.95155 	-0.215858 	41.4176 	-0.0163793 	0.0373498 	0.0219825 	
118.955	1.98069 	-0.18653 	41.4356 	-0.0159703 	0.0357905 	0.0220327 	
118.96	2.0164 	-0.141522 	41.4515 	-0.0152859 	0.0337148 	0.0220889 	
118.965	2.05484 	-0.0974728 	41.46 	-0.0144795 	0.0315814 	0.0222909 	
118.97	2.09607 	-0.0516975 	41.468 	-0.0136506 	0.029446 	0.0227359 	
118.975	2.13418 	-0.013041 	41.4748 	-0.0129872 	0.0274991 	0.0232085 	
118.98	2.16879 	0.0159458 	41.4757 	-0.0123243 	0.0255601 	0.0235878 	
118.985	2.1974 	0.0413165 	41.4726 	-0.0117846 	0.0237543 	0.0237671 	
118.99	2.2251 	0.0628919 	41.4708 	-0.0112267 	0.0219371 	0.0239548 	
118.995	2.25148 	0.0880958 	41.4643 	-0.0106737 	0.0201309 	0.02412 	
119	2.27665 	0.111653 	41.4596 	-0.0101189 	0.0185434 	0.0242613 	
119.005	2.30254 	0.136061 	41.4505 	-0.00967148 	0.0169995 	0.0243864 	
119.01	2.32682 	0.155698 	41.4388 	-0.00928826 	0.0157225 	0.0244922 	
119.015	2.35175 	0.170386 	41.42 	-0.00896715 	0.0144224 	0.0245873 	
119.02	2.37705 	0.184823 	41.4008 	-0.00859622 	0.0130365 	0.0246736 	
119.025	2.40262 	0.198224 	41.3755 	-0.00810125 	0.0114909 	0.0247537 	
119.03	2.42494 	0.210863 	41.346 	-0.00772387 	0.0100457 	0.0248253 	
119.035	2.44864 	0.222622 	41.3079 	-0.00720318 	0.00842818 	0.0248931 	
119.04	2.47289 	0.23378 	41.2683 	-0.00680382 	0.00692162 	0.0249542 	
119.045	2.49752 	0.244188 	41.2167 	-0.00636602 	0.00535932 	0.0250115 	
119.05	2.5208 	0.252521 	41.1666 	-0.00591076 	0.00397694 	0.0249127 	
119.055	2.54679 	0.262548 	41.106 	-0.00555532 	0.0023963 	0.0247186 	
119.06	2.5727 	0.271916 	41.0482 	-0.00526129 	0.000711318 	0.0245896 	
119.065	2.60049 	0.279003 	40.981 	-0.00512644 	-0.0011618 	0.0246382 	
119.07	2.62964 	0.284651 	40.9127 	-0.00499989 	-0.00307768 	0.024657 	
119.075	2.6634 	0.288839 	40.8375 	-0.00501055 	-0.00515451 	0.0245356 	
119.08	2.70226 	0.293625 	40.7623 	-0.00532616 	-0.00734186 	0.0243247 	
119.085	2.73987 	0.297081 	40.6911 	-0.00585331 	-0.00941222 	0.0241806 	
119.09	2.77566 	0.298004 	40.6223 	-0.0067708 	-0.0114155 	0.0242146 	
119.095	2.80847 	0.295404 	40.5558 	-0.00766438 	-0.0132711 	0.0242183 	
119.1	2.83738 	0.291822 	40.4861 	-0.00849738 	-0.0151234 	0.0243761 	
119.105	2.86513 	0.288868 	40.4197 	-0.00919376 	-0.016857 	0.0243364 	
119.11	2.89147 	0.285878 	40.3451 	-0.00969146 	-0.0186125 	0.0243371 	
119.115	2.9185 	0.284809 	40.2754 	-0.0101416 	-0.0202583 	0.0243411 	
119.12	2.94573 	0.284896 	40.2029 	-0.0104304 	-0.0219427 	0.0242016 	
119.125	2.97487 	0.284304 	40.1341 	-0.0106001 	-0.0236349 	0.0241169 	
119.13	3.00343 	0.281559 	40.0575 	-0.0107701 	-0.0252267 	0.0240479 	
119.135	3.02845 	0.277563 	39.9812 	-0.0109212 	-0.0267572 	0.0238447 	
119.14	3.04933 	0.270765 	39.9042 	-0.0110548 	-0.0282316 	0.0237042 	
119.145	3.06892 	0.26382 	39.8365 	-0.0111677 	-0.0294493 	0.0235833 	
119.15	3.08358 	0.256581 	39.7797 	-0.0114734 	-0.0304833 	0.0234817 	
119.155	3.09661 	0.254232 	39.7311 	-0.0115852 	-0.0312659 	0.0233915 	
119.16	3.10601 	0.249954 	39.6946 	-0.0118048 	-0.0318502 	0.0231654 	
119.165	3.11251 	0.241332 	39.6576 	-0.0119731 	-0.0323731 	0.022854 	
119.17	3.11656 	0.229734 	39.6221 	-0.0122183 	-0.0327115 	0.0226159 	
119.175	3.11664 	0.210412 	39.5881 	-0.0128262 	-0.0330096 	0.022416 	
119.18	3.11739 	0.192399 	39.5551 	-0.0133699 	-0.0333684 	0.0222478 	
119.185	3.11979 	0.175834 	39.523 	-0.0138201 	-0.0338673 	0.0219601 	
119.19	3.12513 	0.165353 	39.4915 	-0.0141014 	-0.0343589 	0.0217444 	
119.195	3.13261 	0.159038 	39.4605 	-0.0141524 	-0.0347635 	0.0215584 	
119.2	3.14013 	0.154589 	39.4301 	-0.0142374 	-0.0351078 	0.0213998 	
119.205	3.14436 	0.145191 	39.4003 	-0.0145194 	-0.0353958 	0.021266 	
119.21	3.14647 	0.132825 	39.366 	-0.0148263 	-0.0357447 	0.0211546 	
119.215	3.15373 	0.117636 	39.3239 	-0.0151807 	-0.0363336 	0.0210666 	
119.22	3.16589 	0.105173 	39.2711 	-0.015474 	-0.0371967 	0.0208512 	
119.225	3.18875 	0.0935055 	39.1953 	-0.0156393 	-0.0385893 	0.0205622 	
119.23	3.21429 	0.0847368 	39.1125 	-0.0157072 	-0.0401583 	0.0203526 	
119.235	3.23957 	0.074637 	39.0221 	-0.0159025 	-0.0419143 	0.0201839 	
119.24	3.25653 	0.0560349 	38.9451 	-0.01625 	-0.0430986 	0.0198863 	
119.245	3.26657 	0.0371604 	38.8804 	-0.0167095 	-0.0439368 	0.0196593 	
119.25	3.26933 	0.0156117 	38.8401 	-0.0172588 	-0.0442707 	0.0194584 	
119.255	3.27327 	-0.00149694 	38.8027 	-0.0175809 	-0.0445386 	0.0192853 	
119.26	3.2769 	-0.0126049 	38.7706 	-0.0178772 	-0.0447876 	0.0191383 	
119.265	3.28192 	-0.0211839 	38.7383 	-0.0181363 	-0.0452097 	0.0190174 	
119.27	3.28596 	-0.0290272 	38.7017 	-0.0182545 	-0.0456363 	0.0189148 	
119.275	3.28958 	-0.0357755 	38.6675 	-0.0182678 	-0.0458776 	0.0188239 	
119.28	3.29115 	-0.04298 	38.6492 	-0.0185038 	-0.0458886 	0.018744 	
119.285	3.29125 	-0.0504107 	38.6365 	-0.0187666 	-0.045833 	0.018675 	
119.29	3.29191 	-0.056319 	38.6297 	-0.0189707 	-0.0458069 	0.0186164 	
119.295	3.29094 	-0.0595765 	38.6228 	-0.0191449 	-0.0457846 	0.0185665 	
119.3	3.28714 	-0.0625995 	38.6169 	-0.0191919 	-0.0458733 	0.0185255 	
119.305	3.2848 	-0.0650785 	38.6168 	-0.0192461 	-0.0457183 	0.0184856 	
119.31	3.2829 	-0.0705843 	38.6208 	-0.0192874 	-0.0454182 	0.0184479 	
119.315	3.2797 	-0.076187 	38.6281 	-0.019635 	-0.0450896 	0.018417 	
119.32	3.27383 	-0.0874131 	38.6385 	-0.0205939 	-0.0444964 	0.0183896 	
119.325	3.26774 	-0.104207 	38.6515 	-0.0222144 	-0.0441338 	0.0183766 	
119.33	3.26296 	-0.123598 	38.6716 	-0.0247569 	-0.0432461 	0.0183632 	
119.335	3.25354 	-0.150646 	38.6969 	-0.028323 	-0.0421293 	0.0185047 	
119.34	3.24312 	-0.178043 	38.7266 	-0.0316596 	-0.0410381 	0.0187442 	
119.345	3.22975 	-0.204971 	38.76 	-0.0347929 	-0.0397211 	0.0189136 	
119.35	3.21606 	-0.226781 	38.7914 	-0.0371741 	-0.0384817 	0.0189052 	
119.355	3.20003 	-0.243432 	38.8223 	-0.0388255 	-0.0372656 	0.0189207 	
119.36	3.18587 	-0.256027 	38.8574 	-0.0401109 	-0.0362722 	0.0189341 	
119.365	3.17078 	-0.266854 	38.8954 	-0.0412443 	-0.0352131 	0.0189414 	
119.37	3.15513 	-0.279432 	38.931 	-0.0424169 	-0.0341347 	0.0189458 	
119.375	3.13906 	-0.292684 	38.9703 	-0.0436771 	-0.0327239 	0.0189412 	
119.38	3.12091 	-0.304738 	39.0118 	-0.044688 	-0.0314153 	0.0189346 	
119.385	3.10142 	-0.312636 	39.0552 	-0.0454389 	-0.0300282 	0.0189221 	
119.39	3.08246 	-0.319473 	39.1002 	-0.0459951 	-0.0288035 	0.0189099 	
119.395	3.0636 	-0.325048 	39.1465 	-0.0463838 	-0.027676 	0.018897 	
119.4	3.04303 	-0.331241 	39.1941 	-0.0468375 	-0.0266222 	0.0190334 	
119.405	3.02128 	-0.341005 	39.2477 	-0.0474011 	-0.0253161 	0.0192613 	
119.41	2.99683 	-0.351355 	39.3055 	-0.0479333 	-0.0237591 	0.0194174 	
119.415	2.97399 	-0.359174 	39.3667 	-0.0483594 	-0.0221183 	0.0193954 	
119.42	2.9537 	-0.360319 	39.4308 	-0.0486163 	-0.0206944 	0.0195528 	
119.425	2.9368 	-0.358807 	39.4874 	-0.0487558 	-0.0196068 	0.0196599 	
119.43	2.92267 	-0.35092 	39.5495 	-0.0486843 	-0.0186592 	0.0198974 	
119.435	2.90891 	-0.343617 	39.6094 	-0.0486591 	-0.0176399 	0.0200665 	
119.44	2.88885 	-0.338833 	39.6786 	-0.0487271 	-0.0162812 	0.0203491 	
119.445	2.86473 	-0.335701 	39.7486 	-0.0488588 	-0.0147026 	0.0204043 	
119.45	2.8354 	-0.335545 	39.8253 	-0.0491446 	-0.0128241 	0.0204708 	
119.455	2.8072 	-0.336131 	39.9018 	-0.049237 	-0.0110345 	0.0205219 	
119.46	2.78244 	-0.334365 	39.9741 	-0.0493326 	-0.00935837 	0.0205624 	
